ID;stem_IDN2;stem_EN;stem_DE;stem_form;stem_id;kms_Alphabet;kms_page;kms_entry_no
2312;Batas terluar dari atrium;The outermost limit of the atrium;die äußerste Grenze des Vorhofes;enẽkãʔã:ə̃nã;17_1688737520;n;200;17
2317;Terumbu karang;Coral reef;Korallenriff;enẽnãnẽnã;17_1688738332;n;201;3
2319;berbaris! (bentuk tunggal);line up! (sg);reihe aneinanderǃ;nẽnẽ;17_1688822415;n;201;5
2331;"Selatan; Musim kemarau (musim hangat)";"South ; Dry season (warm season)";"Süden; Trockenzeit (warme Jahreszeit)";enə̃́ãhã:ĩ;17_1688826410;n;202;11
2333;Beban bahu;Shoulder load;Schulterlast;enə̃ʔə̃́hə̃;17_1688827047;n;203;2
2345;-nya, -nya (Akhiran/sufiks posesif/kepemilikan orang ketiga tunggal);his , her (Possessive suffix 3rd singular);sein, ihr (PS 3.Sg);-nĩã;17_1688908935;n;203;14
2354;gigi seri;incisor;Schneidezahn;enĩnĩ;12_1687753449;n;205;1
2355;jangkrik;cicada;Zikade;enĩnĩ;12_1687753518;n;205;2
2361;yang mana? (maskulin/laki);which? (m);welcher?;nĩõ;12_1687754135;n;205;8
2362;Jenis rumput;Grass type;Grasart;enĩõ;12_1687754172;n;205;9
2363;teluk;bay;Bucht;enĩõʔṍhõ:ĩ;12_1687754263;n;205;10
2365;Anda (akhiran/sufiks posesif/kepemilikan orang kedua jamak);Your (possessive suffix 2nd Person Plural);euer (Possessivsuffix 2.Pl);-nĩũ;12_1687754541;n;205;12
2366;hati;liver;Leber;enĩũnĩũ;12_1687754575;n;205;13
2367;"Cara (melakukan); seolah-olah, seakan-akan";"Way (of doing) ; as if , as it were";"Art und Weise; alsob, gleichsam";nõõ;12_1687754773;n;205;14
2369;sebuah muara sungai di Enggano;a river mouth on Enggano;eine Flußmündung auf Enggano;nõáu;12_1687763663;n;206;1
2372;limbah, sisa makanan;waste , leftovers;Abfall, Speisereste;enõhãnã;12_1687764112;n;206;4
2373;Makanan, makanan, makanan tambahan;Food , food , extra food;Nahrung, Speise, Zukost;enõhõ;12_1687764166;n;206;5
2374;Rasanya;The taste;Geschmack;enõhõã;12_1687764230;n;206;6
2375;Keranjang sampah yang dianyam dari rotan;Wastebasket woven from rattan;aus Rotan geflochtener Abfallkorb;enõhṍã;12_1687764342;n;206;7
2377;Spesies pohon;Tree species;Baumart;enõʔĩnõĩ;12_1687764729;n;206;9
2378;tongkat penggali;digging stick;Grabstock;enõĩyãʔã;12_1687765074;n;206;10
2382;Manik-manik kaca Bugis;Buginesian glass beads;buginesische Glasperlen;enõkĩnõkĩ;12_1687791000;n;207;3
2386;Pinggul;Hip;Hüfte;enõmõnõmõ;12_1687792183;n;208;1
2388;bagaimana (terstruktur/alami)?;how (structured/natured)?;wie (beschaffen)?;nõnõ;12_1687792326;n;208;3
2390;mangsa;prey;Beute;enõnõkĩ;12_1687792440;n;208;5
2393;jadi;so;so;nõʔõã́hã;12_1687793135;n;208;8
2395;teluk;bay;Bucht;enõʔõhṍãʔã;12_1687793637;n;208;10
2396;sekarang;now;jetzt;nõʔõĩ;12_1687793684;n;208;11
2397;sebagai berikut, jadi;as follows , so;folgendermaßen, so;nõʔṍ:ĩ́ʔĩẽ;12_1687793898;n;208;12
2398;sekarang, baru saja;now , just now;jetzt, eben erst;nõʔṍnĩ;12_1687794551;n;208;13
2400;Lubang musim gugur yang ditutupi dedaunan untuk menangkap babi hutan;Fall pit covered with leaves for the wild boar catch;mit Blättern überdeckte Fallgrube für den Wildschweinfang;enõpõ;12_1687821467;n;209;1
2401;Anda (akhiran/sufiks posesif/kepemilikan orang kedua jamak);Your (possessive suffix 2nd Person Plural);euer (Possessivsuffix 2.Pl);-nũ;12_1687821624;n;209;2
2405;kecil, sedikit;small , a little;klein, ein wenig;nũkĩ;12_1687822221;n;209;6
2408;Spesies ikan;Fish species;Fischart;enũkõpũ;12_1687822784;n;209;9
2416;dia, dia;he , she;er, sie;ñ-;12_1687824359;ñ;210;1
2417;untuk pergi (pergi);to go (away);(fort)gehen;ñãã;12_1687824410;ñ;210;2
2418;posisi, tempat, lokasi;position , place , location;Stelle, Platz, Ort;eñãhã;12_1687824462;ñ;210;3
2419;Jagung;Corn;Mais;eñãkõ;12_1687824576;ñ;210;4
2420;membentuk gerund;forms gerunds;bildet Gerundiva;-[C]o;12_1687824865;o;210;1
2421;simpan! (bentuk tunggal);keep! (sg);bewahre (auf)ǃ;oo;12_1687834033;o;211;1
2423;anda (bentuk tunggal) (awalan kata ganti sebelum kata kerja dengan b (u) - , m (ũ) -;you (sg) (pronoun prefix before verbs with b (u)- , m (ũ)-;du (Pronominales Präfix vor Verben mit b(u)-, m(ũ)-;ʔo-;12_1687834260;o;211;3
2424;Anda dan sejenisnya Orang Kedua Jamak;You and the like 2nd Person Plural;ihr dgl 2.Pl;ʔo- ... -aʔa;12_1687834368;o;211;4
2425;ayo, mulai! (BB: seperti dalam bahasa Inggris ok, ayo, ayo lakukan!);come on , start! (BB: as in ok , go , let's do it!);wohlan, losǃ;ʔoo;12_1687834427;o;211;5
2427;maka (dapat memperkenalkan klausa utama setelah klausa bersyarat yang tidak mungkin;then (can introduce the main clause following an improbable conditional clause;dann (kann den einem irrealen Konditionalsatz nachgestellten Hauptsatz einleiten);ʔoo;12_1687834812;o;211;7
2428;jika , jika (memperkenalkan klausa bersyarat yang tidak mungkin , seolah-olah , mungkin (menunjukkan arealis);if , in case (introduces improbable conditional clauses , as if , possibly (denotes arealis);wenn, falls (leitet irreale Konditionalsätze ein, als ob, eventuell (Kennzeichnet Arealis);ʔoo (a-);12_1687834992;o;211;8
2429;ya!;yes!;jaǃ;ʔõõ;12_1687835111;o;211;9
2432;Daging perut (dari babi);Abdominal bacon (of the pig);Bauchspeck (des Schweines);eʔõã;12_1687835599;o;211;12
2433;uap, kabut, asap;steam , haze , smoke;Dampf, Dunst, Rauch;eoaba;12_1687835797;o;211;13
2436;Jenis rumput;Grass type;Grasart;eʔoaha:əda;12_1687844088;o;212;1
2445;Sesekali, sesekali, sesekali;Every now and then , every now and then;hin und wieder, ab und zu;obaʔa;12_1687845906;o;212;10
2450;Kebakaran;Fire;Feuer;eʔobi;12_1687846716;o;213;5
2453;babi hutan;wild boar;Wildschwein;eʔobo;12_1687847439;o;213;8
2454;Tali busur, terbuat dari kulit pohon;String of the bow , made of bast;Sehne des Bogens, aus Bast;eʔoboho:iyo;12_1688366718;o;213;9
2463;Ikat kepala yang terbuat dari jalinan rambut babi atau wanita;Headband made of braided pig or women hair;Stirnband aus geflochtenen Schweine-oder Frauenhaaren;eʔodi;19_1688026893;o;215;7
2469;Kalung, cangkang, dengan cahaya di dalamnya menghadap ke luar - tergantung pada tali (mutiara) di bagian dada, tali leher yang terbuat dari manik-manik kaca Bugis;Necklace , shell , with the light inside turned outwards - hanging on a (pearl) cord on the breast , neck cord made of Buginese glass beads;Halskette , Muschelschale , die mit der hellen Innenseite nach außen gekehrt - an einer (Perlen-)Schnur auf der Brust hängt, Halsschnur aus buginesischen Glasperlen;eʔodoko;19_1688027017;o;216;7
2470;Spesies pohon;Tree species;Baumart;eodu;19_1688022619;o;217;1
2471;Pusing, pusing, terhuyung-huyung;The dizziness , dizziness , stagger;das Schwindligsein, Schwindel, Wanken;eodu;19_1688022882;o;217;2
2472;Gundukan pasir;Sandbar;Sandbank;eodua;19_1688024354;o;217;3
2473;Spesies tanaman yang digunakan untuk membuat jubah;Plant species from which the cloaks were made;Pflanzenart, aus der Umhänge angefertigt wurden;eohadi;19_1688024786;o;217;4
2474;Spesies pohon;Tree species;Baumart;eohadía;19_1688024933;o;217;5
2479;Spesies tanaman, abadi;Plant species , perennial;Pflanzenart, Staude;eohóbi;19_1688025322;o;217;10
2482;gulma;weed;Unkraut;eoho:uda;19_1688025558;o;217;13
2483;ohǃ;ohǃ;ohǃ;oi;19_1688025588;o;217;14
2486;ya;yes;jaǃ;oiʔi;19_1688027116;o;218;1
2489;melihat (pada) ǃ;look (at) ǃ;sieh (an) ǃ;oka;19_1688028266;o;218;4
2490;Kalung yang terbuat dari rambut (wanita), yang merupakan perhiasan berharga di masa lalu;Necklace made of (women's) hair , which was a valuable piece of jewelery in earlier times;Halskette aus (Frauen-)Haar , die in früherer Zeit ein wertvolles Schmuckstück darstellte;eʔokaʔá:ua uudu;19_1688028451;o;218;5
2492;untuk menertawakan;to laugh at;auslachen;ʔokáha:i;19_1688028694;o;218;7
2493;berjalan;the walking;das Gehen;eokəya;19_1688028796;o;218;8
2497;Pantai, pantai laut;Coast , sea beach;Küste, Meeresstrand;eʔoki;19_1688036971;o;219;1
2500;Jenis kerang;Mussel type;Muschelart;eʔokĩ́ã:ũ;19_1688038111;o;219;4
2501;tongkat penggali;digging stick;Grabstock;eokidixa;19_1688038164;o;219;5
2504;pohon mangga;mango tree;Mangobaum;eʔokío;19_1688038575;o;219;8
2507;perilaku;behaviour;Verhalten;eokoo uiya;19_1688084288;o;220;2
2509;Spesies kumbang kecil;Small beetle species;kleine Käferart;eokoáu;19_1688084843;o;220;4
2510;Celemek wanita yang terbuat dari manik-manik kaca Bugis, yang digantung pada tali, menggantung dari sabuk rotan yang dikepang;Women's apron made of Buginesian glass beads , which hang on cords , hanging down from a braided rattan belt;Frauenschurz aus buginesischen Glasperlen, die an Schnüren aufgereiht von einem geflochtenen Rotangürtel herabhängen;eʔokodo;19_1688085379;o;220;5
2511;pergi!;go!;gehe!;okoi;19_1688085511;o;220;6
2512;untuk menjadi lebih;to be more;mehr sein;okomõkõ;19_1688085567;o;220;7
2514;Spesies ikan;Fish species;Fischart;eokoʔodo;11_1687147938;o;221;1
2516;Jenis kerang;Mussel type;Muschelart;eʔokoʔoko;11_1687148190;o;221;3
2518;pada kenyataannya;in reality;in Wirklichkeit;ʔokũmṍnãmũ;11_1687148342;o;221;5
2519;pada kenyataannya;in reality;in Wirklichkeit;ʔokũmṹnãhã;11_1687148409;o;221;6
2520;gulma, rumput;weed(s) , grass;Unkraut, Gras;eomãʔã:ĩñõ;11_1687148518;o;221;7
2521;gulma;weed(s);Unkraut;eomãʔã́:ĩ́yõ;11_1687148591;o;221;8
2522;tempat penyimpanan/penyimpanan;deposit/storage place;Lagerstätte;eʔomãhã:ĩñã;11_1687148669;o;221;9
2524;Daun (pisang) kering;Dry (banana) leaves;trockene (Bananen-) Blätter;eomeʔeaha:i (uʔido);11_1687148832;o;221;11
2528;bambu;bamboo;Bambus;eõmõhĩ;11_1687149729;o;222;1
2529;jatuh, pergi ke bawah;fall , go under;fallen, untergehen;ʔõmõĩ;11_1687149795;o;222;2
2532;mangkuk anyaman rotan yang berfungsi sebagai wadah makanan;rattan braided bowl that served as a food container;aus Rotan geflochtene Schale, die als Essensbehälter diente;eonẽkẽ;11_1687150304;o;222;5
2533;Lihatlah ke belakang, lihatlah ke sekeliling;Look back , look aroundǃ;schau rückwärts, sieh dich umǃ;ʔõnĩ;11_1687150375;o;222;6
2535;Spesies pohon;Tree species;Baumart;eʔõnõ;11_1687150705;o;222;8
2537;Keranjang besar untuk menyimpan makanan siap saji, buah-buahan, dll.;Large basket for storing prepared foods , fruits , etc.;großer Korb zum Aufbewahren von zubereiteten Lebensmitteln, Früchten usw;eõnõnĩ;11_1687834090;o;223;2
2538;bagian belakang lutut;back of the knee;Kniekehle;eʔõnõʔõnõ;11_1687834145;o;223;3
2543;anda, diri Anda sendiri;you , yourself;du, dich;ʔoʔo;11_1687834759;o;223;8
2545;Ya;Yes;ja;õʔõ;11_1687835114;o;223;10
2548;leher;neck;Nacken;eʔõʔõ ukahãõ;11_1687835647;o;223;13
2564;Jenis labu;Pumpkin type;Kürbisart;eʔopa;11_1687846237;o;226;4
2565;"komunitas klan yang terdiri dari dua klan cabang dari klan utama atau anggota dari dua klan utama; seseorang yang dekat dengan saya";"clan community consisting of two branch clans of a main clan or members of two main clans ; someone close to me";"Sippengemeinschaft, die aus zwei Zweigclans eines Hauptclans oder Angehörigen zweier Hauptclans besteht ; ein mir Nahestehender";[ʔ]opahã:ĩã;11_1687846631;o;226;5
2574;lubang di tanah;pit in the ground;Grube in der Erde;eʔopəháha udopo;11_1688355881;o;227;4
2578;sekali / beberapa waktu yang lalu;once/a while ago;weiland;opoho;11_1688356454;o;227;8
2583;tikar (daun) (untuk makan);(leaf) mat (for eating);(Blatt)Unterlage (fürs Essen);eopoi;11_1688357328;o;228;4
2585;Bahan pakaian, kain;Clothing material , cloth;Kleiderstoff, Tuch;eopó:uda;11_1688357596;o;228;6
2586;Jenis rumput;Grass type;Grasart;eõpũ;11_1688357657;o;228;7
2587;keranjang rotan untuk mengangkut makanan;rattan basket for transporting food;Rotankorb zum Transport von Nahrungsmitteln;eʔoráe;11_1688357776;o;228;8
2588;rumput;the grass;das Gras;eʔoraha:uda;11_1688357904;o;228;9
2589;keranjang yang dianyam dari rotan;basket woven from rattan;aus Rotan geflochtener Korb;eorai;11_1688358069;o;228;10
2591;Ikat kepala;Headband;Stirnband;eoʔori;11_1688358189;o;228;12
2593;Spesies ikan;Fish species;Fischart;eoro;11_1688358864;o;228;14
2594;balok lantai rumah;floor beams of the house;Flurbalken des Hauses;eorohéi;9_1684986164;o;229;1
2595;ngarai;canyon;Schlucht;eoromẽẽ;9_1684986561;o;229;2
2596;Aliran gunung (di Enggano??);Mountain stream (on Enggano??);Gebirgsbach (auf Enggano??);eoromẽã uboo;9_1684986847;o;229;3
2597;sabut kelapa berserat;fibrous husk of coconut;faserige Schale der Kokosnuß;eoroya;9_1684987092;o;229;4
2598;ya;yes;jaǃ;ʔou;9_1684987180;o;229;5
2600;Spesies pohon dengan buah yang dapat dimakan;Tree species with eadible fruits;Baumart mit eßbaren Früchten;eʔóu;9_1684987479;o;229;7
2603;betis, kaki bagian bawah;calf , lower leg;Wade, Unterschenkel;epiəpiə;12_1685075532;p;149;5
2604;Komponen awalan dari kata benda causativum dengan kip(a)-;Component of the prefix of the noun causativum with kip(a)-;Bestandteil des Präfixes des Nomen causativum mit kip(a)-;p(a)-;9_1684987873;p;229;1
2605;menunjukkan penguatan atau jamak;denotes reinforcement or plural;bezeichnet Verstärkung oder Mehrzahl;pa- + Verbalstamm + -()i;9_1684988081;p;229;2
2606;Sisir (pisang);Comb (bananas);Kamm (Bananen);epãã;9_1684988334;p;229;3
2607;gigi geraham;molar tooth;Backenzahn;epãã;9_1684988647;p;229;4
2608;sisi, bagian;side , part;Seite, Teil;epãã;9_1685070678;p;229;5
2617;Nama laki-laki;Male name;Männername;Paʔa:udiki;9_1685072125;p;230;7
2618;dipasangkan satu sama lain;paired against each other;paarweise gegeneinander gelegt;paʔã:ũʔũ;9_1685072405;p;230;8
2619;hati-hati, hati-hati, lembut, tepat;cautious , carefully , gently , exactly;vorsichtig, sorgfältig, behutsam, genau;paʔã́:ṹʔũõ;9_1685072490;p;230;9
2620;di malam hari;in the evening;abends;pabaha:eba;9_1685072549;p;230;10
2621;Plasenta, pasca kelahiran;Placenta , post -birth;Placenta, Nachgeburt;epada;9_1685072592;p;230;11
2625;pasca kelahiran, plasenta;post-birth , placenta;Nachgeburt, Placenta;epade;9_1685073704;p;231;4
2630;beras;rice;Reis;epadii;9_1685074138;p;231;9
2632;Anting-anting;Earrings;Ohrschmuck;epadikóho:i;9_1685074368;p;231;11
2634;Mengobati, menyembuhkan;Treat , heal;behandeln, heilen;padiʔo;9_1685075399;p;232;2
2635;Kaneelbaum (Canella Alba/Winterana atau Cinnamomum Zeylanicum Nees?);Kaneelbaum (Canella Alba/Winterana or Cinnamomum Zeylanicum Nees?);Kaneelbaum (Canella alba/Winterana oder Cinnamomum zeylanicum Nees?);epadipopo;9_1685075526;p;232;3
2636;Plasenta, pasca kelahiran;Placenta , post -birth;Placenta, Nachgeburt;epado;9_1685080630;p;232;4
2641;anak;child;Kind;epae;9_1685205468;p;233;1
2642;"jenis rotan; parutan kelapa yang terbuat dari rotan";"rattan type ; coconut grater made of rattan";"Rotanart; Kokosraspel aus Rotan";epáʔe;9_1685205532;p;233;2
2644;udang karang, udang;crayfish , shrimp;Flußkrebs, Garnele;epã́ẽkã;9_1685205809;p;233;4
2645;kunyit;turmeric;Gelbwurz;epaʔẽnõã;9_1685205875;p;233;5
2646;Nama laki-laki;Male name;Männername;Paʔẽnũ;9_1685205915;p;233;6
2648;garpu cabang;branch fork;Astgabelung;epahã́ã́;9_1685206102;p;233;8
2649;Jenis pakis;Kind of fern;Art Farnkraut;epãhãã;9_1685206142;p;233;9
2650;Kesempatan;Occasion;Anlaß;epaha:əhədei;9_1685206209;p;233;10
2651;saudara kandung, cabang klan;siblings , clan branch;Geschwister, Sippenzweig;pãhã:ĩ;9_1685206327;p;233;11
2652;lebih awal di malam hari;early in the evening;früh abends;paha:iba;9_1685206397;p;233;12
2653;Spesies pohon;Tree species;Baumart;epaha:iʔṹãhã;9_1685206441;p;233;13
2654;cabang/ranting;branch/twig;Zweig;epahakábu;9_1685206567;p;233;14
2655;Nama laki-laki;Male name;Männername;Pahapuaha;9_1685206653;p;233;15
2658;pagi-pagi sekali;early in the morning;früh morgens;pahã:ũhũmãnã;11_1684987408;p;234;2
2660;senja (kata kerja) , berada di malam hari;twilight (verb) , to be in the evening;dämmern, abends sein;pahã:ũmã[nã];11_1684988020;p;234;4
2661;ekor;tail;Schwanz;epahəhai;11_1684988056;p;234;5
2662;Di pagi hari;In the morning;morgens;pahũmãnã;11_1684988372;p;234;6
2664;pisau cutter (pisau kasar untuk memotong benda daripada membuat potongan yang presisi);cutter knife (rough knife for hewing things rather than making precise cuts);Haumesser;epáici;11_1684988517;p;234;8
2666;bara api;embers;Feuerglut;epá:ixa uʔobi;11_1684988751;p;234;10
2668;Mortir;Mortar;Mörser;epã́ĩxũ;11_1684989076;p;234;12
2670;Tang, gunting, penjepit;Pliers , scissors , clamp;Zange, Schere, Klemme;epãĩnĩ;11_1684989492;p;234;14
2671;jenis pisang;type of banana;Bananenart;epaʔĩ́õhõ:ĩ;11_1684989586;p;235;1
2672;Nama perempuan;Women's name;Frauenname;paʔĩõhõ:ĩyã;11_1684989662;p;235;2
2676;Kaki;Foot;Fuß;epakaʔá:iyo;11_1684990721;p;235;6
2677;kerikil;gravel;Kies;epakaʔáoa;11_1684990772;p;235;7
2682;utara;north;Norden;epakaraha;11_1685070458;p;235;12
2683;Spesies pohon;Tree species;Baumart;epakẽpṹʔa;11_1685070509;p;235;13
2684;Spesies ikan;Fish species;Fischart;epakəʔaʔaho;11_1685070564;p;235;14
2685;Cacing kayu;Woodworm;Holzwurm;epãkĩ;11_1685070593;p;235;15
2686;spesies semak , yang daunnya digunakan untuk membuat celemek untuk pria;shrub species , whose leaves were used to make aprons for men;Strauchart, aus deren Blättern Schurze für Männer hergestellt wurden;epakixobi;11_1685070756;p;236;1
2688;Nama bekas desa;Name of a former village;Name eines ehemaligen Dorfes;Pakobi;11_1685070994;p;236;3
2691;"1. ujung jalan setapak; jalan setapak yang mengarah ke hutan; 2. pantai berbatu";"1. end of a path ; path that leads into the forest ; 2. rocky shore";"1. Ende eines Weges; Weg, der in den Wald führt ; 2. felsiges Ufer";epakúapa;11_1685071953;p;236;6
2692;guntur;thunder;Donner;epakúda;11_1685072012;p;236;7
2693;Nama laki-laki;Male name;Männername;Pakudixi;11_1685072056;p;236;8
2694;Udang, teripang (Holothuria);Trepang , sea cucumber (Holothuria);Trepang, Seegurke (Holothuria);epakui;11_1685072099;p;236;9
2696;Komedo;Blackhead;Mitesser;epakũnṹĩñõ;11_1685072375;p;237;2
2697;Komedo;Blackhead;Mitesser;epakũnũñõ;11_1685072452;p;237;3
2698;Nama laki-laki;Male name;Männername;Pakurixi;11_1685072487;p;237;4
2701;Di malam hari, menjadi senja (redup);In the evening , become twilight (dim);abends, dämmrig werden;pamãhã:ũmã;11_1685072825;p;237;7
2702;Perbatasan;Border;Grenze;epanãʔã:ə̃ã;11_1685072877;p;237;8
2704;perbatasan, di antara ruang / sela-sela;border , in-between-space/interstice;Grenze, Zwischenraum;epanãʔã:ũã;11_1685073158;p;237;10
2706;Kertas, stempel (ǃ);Paper , stamp (ǃ);Papier, Briefmarke (ǃ);epanãnãũ;11_1685073647;p;237;12
2707;semak belukar;shrub;Strauch;epãnãpãnã;11_1685073679;p;237;13
2709;di antara ruang / sela, di antara;in-between-space/interstice , between;Zwischenraum, zwischen;epanã:ũʔũã;11_1685074439;p;238;1
2710;"Hampir , hampir , sekitar ; mendekatiǃ";"Nearly , nearly , vicinity ; approachǃ";"beinahe, fast, nahe; nähere dichǃ";panẽẽ;11_1685074696;p;238;2
2711;Antara (sementara itu?);Between (in the meantime?);zwischen (Zwischenzeit?);epanõ;11_1685074771;p;238;3
2715;Hidung;Nose;Nase;epãnũ;11_1685074937;p;238;7
2716;luka;wound;Wunde;epao;11_1685074990;p;238;8
2718;bidan;midwife;Hebamme;epaoaka;11_1685075099;p;238;10
2719;jenis kumbang;type of beetle;Käferart;epaʔokíʔi;11_1685075156;p;238;11
2720;Kucing liar;Wildcat;Wildkatze;epaʔõʔõõ;11_1685075286;p;238;12
2721;kupu-kupu;butterfly;Schmetterling;epãʔõpãʔõ;11_1685075335;p;238;13
2722;pipi;cheek;Wange;epapa;11_1685075378;p;238;14
2723;matahari;sun;sonne;epapanṍĩ ukehebu;11_1685075428;p;238;15
2724;Tempat di pantai selatan pulau;Place on the south coast of the island;Ort an der Südküste der Insel;Papĩnĩ ʔArua;17_1685023692;p;239;1
2725;Nama laki-laki;Male name;Männername;Papudu;17_1685023767;p;239;2
2726;Plasenta;Placenta;Placenta;epara;17_1685023888;p;239;3
2727;tanaman pendakian;climbing plant;Rankpflanze;epára;17_1685023933;p;239;4
2734;lengan atas;upper arm;Oberarm;eparaha:odi;17_1685025592;p;239;11
2735;menggantung sesuatu!;hang something up!;hänge etwas aufǃ;paraiaʔa;17_1685025767;p;239;12
2736;menggantung sesuatu!;hang something up!;hänge etwas aufǃ;paraʔíaʔa;17_1685083616;p;240;1
2738;Lumpang makanan (dari kayu Merbau);Food mortar (from Merbau-wood);Nahrungsmörser (aus Merbau-Holz);eparáu;17_1685083853;p;240;3
2742;jenis semut;type of ant;Ameisenart;eparəʔokáʔa;17_1685084273;p;240;7
2744;Perhiasan untuk daun telinga yang ditindik;Jewelry for the pierced earlobes;Schmuck für die durchlöcherten Ohrläppchen;eparikóho:i;17_1685084581;p;240;9
2746;Spesies pohon;Tree species;Baumart;eparipupu;17_1685085277;p;240;11
2750;laut dalam;deep sea;tiefe See;eparoba;17_1685085901;p;241;1
2751;jenis pisang;type of banana;Bananenart;eparobiki;17_1685086007;p;241;2
2754;"""Saudara"", sapaan untuk anggota masyarakat desa di antara mereka sendiri; Kawan desa, komunitas";"""Siblings"" , salutation of the members of a village community among themselves ; Village comrade , community";"""Geschwister"", Anrede der Angehörigen einer Dorfgemeinschaft untereinander; Dorfgenosse, -gemeinschaft";eparopãhã:ĩ;17_1685086550;p;241;5
2755;sesama warga desa;fellow-villager;Dorfgenosse;eparopãhã:ĩã;17_1685086740;p;241;6
2757;kelapa sawit nipah;nipah palm;Nipahpalme;eparopiʔi;17_1685087056;p;241;8
2758;rahim, rahim;womb , uterus;Gebärmutter, Uterus;eparua;17_1685087101;p;241;9
2762;Top?;Top?;Oberseite?;eapãũã;17_1685087907;p;241;13
2763;mempertahankan , melarang , memperdebatkan sesuatuǃ (bentuk tunggal);defend , prohibit , argue about somethingǃ (sg);verteidige, verbiete, streite um etwasǃ;pauahaʔa;17_1685088085;p;241;14
2765;Spesies pohon;Tree species;Baumart;epaʔukéʔe:i;17_1685107173;p;242;1
2766;permusuhan, permusuhan;enmity , the enmity;Feindschaft, das Verfeindetsein;epauki;17_1685107273;p;242;2
2767;Semak;Shrub;Strauchart;epaʔukuʔei;17_1685107345;p;242;3
2768;Spesies ikan;Fish species;Fischart;epaʔúoko;17_1685107428;p;242;4
2771;Akhiran/sufiks pertanyaan/interogatif pada predikat;Question suffix on the predicate;Fragesuffix am Prädikat;-pe;17_1685107962;p;242;7
2772;tapi ya! (partikel yang menyatakan ketidaksetujuan);but yes! (prompt particle expressing disagreement);dochǃ (Aufforderungspartikel);-pe;17_1685108021;p;242;8
2773;Juga, sekali lagi, masih;Also , again , still;auch, wieder, noch;-pe;17_1685108113;p;242;9
2777;Sisir (pisang);Comb (bananas);Kamm (Bananen);epẽã;17_1685170841;p;243;2
2778;Perak;Silver;Silber;epedaʔa;17_1685171148;p;243;3
2780;pria dengan banyak anak;man with many children;kinder reicher Mann;pedéi;17_1685174173;p;243;5
2781;(Papan =) lantai rumah;(Board =) floor of a house;(Brett =) Fußboden eines Hauses;epedau uuba;17_1685174466;p;243;6
2782;peluru senapan;rifle bullet;Gewehrkugel;epedodo;17_1685174551;p;243;7
2783;"(""Insang ikan"" =) semak tunggal";"(""Fish gills"" =) single shrub";"(""Fischkiemen"" =) Einzelstrauch";epẽ́ʔẽ eãkã uʔa:iyo;17_1685174672;p;243;8
2785;Spesies tanaman;Plant species;Pflanzenart;epeʔepeʔe;17_1685174807;p;243;10
2787;Tikus, tikus;Mouse , rat;Maus, Ratte;epeha;17_1685174952;p;243;12
2792;pisau gergaji;hewing knife;Haumesser;epeici;17_1685193364;p;244;4
2794;pisau gergaji;hewing knife;Haumesser;epeiji;17_1685193682;p;244;6
2797;perut;stomach;Magen;epekúʔua;17_1685194033;p;244;9
2798;Pena;Pen;Schreiber, Stift;epenaa;17_1685194526;p;244;10
2799;Lantai sebuah rumah;Floor of a house;Fußboden eines Hauses;epẽnã́:ṹhũã uuba;17_1685194908;p;244;11
2802;katak;frog;Frosch;epẽʔõ;17_1685195449;p;244;14
2803;mengikuti (bentuk tunggal) seseorang/sesuatuǃ;follow (sg) someone/somethingǃ;folge jmd/etwasǃ;peʔoroi;17_1685195504;p;244;15
2806;Ayah dari banyak anak;Father of many children;Vater vieler Kinder;perei;12_1684997436;p;245;2
2807;panci masak;cooking pot;Kochtopf;eperiʔúʔu;12_1684997583;p;245;3
2812;spesies rotan yang tebal;thick rattan species;dicke Rotanart;epəʔə́aʔa;12_1685023158;p;246;3
2815;sehari sebelum kemarin;the day before yesterday;vorgestern;pəháhadia;12_1685023716;p;246;6
2817;Spesies pohon;Tree species;Baumart;epə̃kã;12_1685070085;p;247;2
2818;angkat (bentuk tunggal) (larangan/larangan)ǃ;lift (sg) (a ban/prohibition)ǃ;hebe (ein Verbot) aufǃ;pə̃kã;12_1685070255;p;247;3
2827;pemuda, pemuda;young man , youth;junger Mann, Jüngling;epənãnãmĩ;12_1685072309;p;247;12
2834;Spesies pohon;Tree species;Baumart;epía:i;12_1685074227;p;248;5
2838;Balok tiang (rumah);Beams of the (house) post;Balken des (Haus-) Pfostens;epidadə́a;12_1685075218;p;249;2
2839;Piring;Plate;Teller;epidii;12_1685075317;p;249;3
2840;Tanaman panjat;Climbing plant;Kletterpflanze;epidu uʔapo;12_1685075396;p;249;4
2842;Spesies pohon;Tree species;Baumart;epĩxĩõ;12_1685075894;p;249;7
2846;Spesies pohon, dengan buah-buahan yang dipatuk merpati;Tree species , with fruits that pigeons peck at;Baumart, mit Früchten, nach denen Tauben picken;epiʔiéhe:u;12_1685076478;p;249;11
2848;Bunch;Bunch;Bündel;pĩʔĩõ;10_1685075644;p;250;2
2850;Berdoalah untuk seseorang!;Pray for someone!;bete für jmdǃ;pikabi·xi;10_1685081633;p;250;4
2855;Pohon Manggis, Manggis;Manggis-tree , Mangosteen;Manggisbaum, Mangosteen;epiko;10_1685082716;p;250;9
2859;Spesies pohon;Tree species;Baumart;epikóʔoa;10_1685094016;p;251;3
2861;Liana;Liana;Liane;epikopiko;10_1685099154;p;251;5
